ds	id_user	ds_checkin	ds_checkout	n_searches	n_nights	n_guests_min	n_guests_max	origin_country	filter_price_min	filter_price_max	filter_room_types	filter_neighborhoods
2014-10-06	45135de7-c372-4af9-9be1-8263b9c16651	2015-02-27	2015-03-01	3	2	4	4	FR	0	160		
2014-10-06	45369d0a-fea2-4b96-9bee-899ad9a78b60	2014-12-30	2015-01-03	8	4	5	10	IT	0	448	,Entire home/apt	
2014-10-06	453bcaa1-7567-4cc6-bdeb-bac8a232a419	NULL	NULL	5	NULL	1	1	IE	NULL	NULL		
2014-10-06	4568d56b-211d-47e1-805d-239efa544540	2014-11-14	2014-11-16	5	2	5	5	GB	NULL	NULL	,Entire home/apt	
2014-10-06	4572b7c5-e6e5-4da3-8245-d7c4ad54dc01	2014-11-01	2014-11-02	9	1	1	4	IE	154	304	Entire home/apt,Entire home/apt,Shared room	
2014-10-06	4572b7c5-e6e5-4da3-8245-d7c4ad54dc01	2014-11-14	2014-11-16	1	2	4	4	IE	154	304	Entire home/apt	
2014-10-06	45771ce9-6e72-49dd-90fd-a58d2802f9a4	NULL	NULL	1	NULL	1	1	DE	NULL	NULL		
2014-10-06	45771ce9-6e72-49dd-90fd-a58d2802f9a4	2014-12-27	2014-12-30	9	3	1	2	DE	0	88		
2014-10-06	458d6b85-0883-4e6c-be85-30c742245dd8	2014-10-17	2014-10-19	2	2	16	16	US	NULL	NULL	,Entire home/apt	
2014-10-06	458f7268-a066-48ea-a8b9-a204247bee02	2014-11-01	2014-11-30	4	29	1	1	FR	NULL	NULL	,Entire home/apt	
2014-10-06	45926fc1-5003-4fb9-a4b4-cbda14e98c69	2015-07-18	2015-07-21	1	3	2	2	US	NULL	NULL		
2014-10-06	45947b0e-dca2-4891-8fcf-be835199c3c5	NULL	NULL	3	NULL	1	1	IE	NULL	NULL		
2014-10-06	45ac0623-1d86-4544-b7c2-39ab343f565d	NULL	NULL	4	NULL	1	1	DE	NULL	NULL		
2014-10-06	45ac0623-1d86-4544-b7c2-39ab343f565d	2014-12-17	2014-12-24	2	7	1	1	DE	NULL	NULL		
2014-10-06	45cb7715-30eb-490e-a3ae-da337faab56a	NULL	NULL	4	NULL	1	1	GB	0	80		
2014-10-06	45cb7715-30eb-490e-a3ae-da337faab56a	2014-10-11	2014-10-12	5	1	1	2	GB	0	80		
2014-10-06	4608ad27-9505-471d-ac9e-61eb68022ffc	2014-10-15	2014-10-30	1	15	1	1	US	NULL	NULL		
2014-10-06	460abd22-2e2b-414e-a1e8-fc5d09f218ab	2015-07-01	2015-07-31	1	30	1	1	BR	NULL	NULL		
2014-10-06	4647d527-3b18-45fb-a1a1-13880a02c426	NULL	NULL	6	NULL	1	1	US	NULL	NULL	,Entire home/apt	
2014-10-06	465f76e7-6757-4206-88a0-e9e3987c0dc7	2014-11-07	2014-11-10	4	3	4	4	FR	0	467	Entire home/apt	
2014-10-06	4676a094-4aac-401a-acad-54c16423d01a	2014-12-15	2015-01-10	22	26	2	2	IE	0	1073741823	,Entire home/apt	
2014-10-06	4690b187-6ae5-4eab-a42c-6669e74fb3db	2014-10-17	2014-10-21	18	4	3	3	US	0	90		
2014-10-06	46b5aea9-8825-4b3a-878d-1a97eaebb825	NULL	NULL	7	NULL	1	1	GB	NULL	NULL	,Private room	,City Centre
2014-10-06	46e48407-4f12-4052-b845-c6889d58fa19	NULL	NULL	10	NULL	1	2	BR	NULL	NULL		
2014-10-06	46eb999b-1a50-48c5-96eb-2659e090491a	NULL	NULL	2	NULL	1	1	IE	NULL	NULL		
2014-10-06	47401da7-1d3d-4689-b0d8-022b51f251b7	NULL	NULL	13	NULL	1	1	IE	NULL	NULL		
2014-10-06	477616cd-d5c4-4fde-8776-46aeb6800c1e	2015-01-11	2015-01-16	1	5	2	2	CA	NULL	NULL	Entire home/apt	
2014-10-06	47795c82-9f03-4f70-8a71-c153ed49de08	2014-11-06	2014-11-11	6	5	1	1	US	0	230	,Private room	
2014-10-06	479f4568-280b-46d1-a10d-cca1e59fb3da	NULL	NULL	2	NULL	1	1	IE	NULL	NULL		
2014-10-06	47a6981c-7d13-4b03-9076-5fada5c39851	NULL	NULL	1	NULL	5	5	IE	NULL	NULL		
2014-10-06	47a6981c-7d13-4b03-9076-5fada5c39851	2014-12-18	2014-12-24	4	6	4	5	IE	NULL	NULL	,Entire home/apt	
2014-10-06	47f29199-d5c6-4517-8f41-124d1a37feff	2014-12-12	2014-12-14	5	2	12	12	GB	NULL	NULL		
2014-10-06	4825c7b4-485d-4f50-8fd9-4cf250a66f64	2014-10-22	2014-10-25	5	3	2	2	GB	0	65		
2014-10-06	4825c7b4-485d-4f50-8fd9-4cf250a66f64	2014-10-22	2014-10-26	2	4	2	2	GB	0	34		
2014-10-06	48385d94-9838-432a-964e-bacc8a86e699	2014-10-13	2014-10-17	8	4	1	1	IE	NULL	NULL		
2014-10-06	48385d94-9838-432a-964e-bacc8a86e699	2014-10-16	2014-10-27	1	11	2	2	IE	NULL	NULL		
2014-10-06	4852759e-2f95-40ce-89d5-631fa0743930	NULL	NULL	2	NULL	1	1	ES	NULL	NULL		
2014-10-06	4852759e-2f95-40ce-89d5-631fa0743930	2014-10-10	2014-10-12	15	2	1	2	ES	0	241	,Private room	
2014-10-06	4877c098-c7c7-48c5-a6a8-dd2ecf52eb2d	2014-10-21	2014-10-29	15	8	1	1	FR	0	66	,Entire home/apt	
2014-10-06	48de1d0a-74d3-4c5f-8095-dc8be3a6d92d	2014-10-17	2014-10-22	26	5	4	4	IT	0	260	,Entire home/apt	
2014-10-06	49036546-a50d-4e36-ad6a-04f1d2c26334	2015-04-18	2015-04-20	66	2	2	2	US	NULL	NULL	Private room	
2014-10-06	4965b55a-c02a-4102-bd79-26eefae49e86	NULL	NULL	38	NULL	1	2	GB	NULL	NULL	,Entire home/apt	
2014-10-06	4965b55a-c02a-4102-bd79-26eefae49e86	2014-10-29	2014-10-30	39	1	2	2	GB	NULL	NULL	,Entire home/apt	
2014-10-06	49b30001-bc9b-401f-984a-fb4a480b15bc	2014-10-10	2014-10-11	1	1	3	3	DE	NULL	NULL		
2014-10-06	49b30001-bc9b-401f-984a-fb4a480b15bc	2014-10-10	2014-10-12	3	2	3	3	DE	NULL	NULL	Entire home/apt	
2014-10-06	49e2fda6-50fd-46d1-adf9-a1ca553f60ee	2014-10-25	2014-10-30	22	5	2	2	FR	NULL	NULL	Entire home/apt,Private room	,City Centre
2014-10-06	4a941035-5aa9-44fc-b6d7-f29789dd69f8	NULL	NULL	33	NULL	1	1	HR	0	50	,Entire home/apt	
2014-10-06	4a9effb5-93b8-4d36-8397-928fe63ca684	NULL	NULL	1	NULL	1	1	FR	NULL	NULL		
2014-10-06	4a9effb5-93b8-4d36-8397-928fe63ca684	2014-11-10	2014-11-11	6	1	1	1	FR	0	79		
2014-10-06	4aa68c40-a2ca-47e0-a3d7-6e41480ee239	2015-05-03	2015-05-11	20	8	1	1	DE	0	1230		
2014-10-06	4ab7924d-8899-4e1d-9b17-1dd2130494f3	2015-03-20	2015-03-22	6	2	4	4	BE	NULL	NULL		
2014-10-06	4b208cdd-da1d-42db-bbc6-ac5ec1956714	2014-10-16	2014-10-18	8	2	2	2	GB	0	81	,Private room	,City Centre
2014-10-06	4b293538-0ff1-4ddf-9364-72016e60f58c	NULL	NULL	2	NULL	1	1	GB	NULL	NULL	,Entire home/apt	
2014-10-06	4b485ee4-38fb-4149-a42f-74f5d908c88f	2014-12-24	2014-12-27	1	3	2	2	US	NULL	NULL		
2014-10-06	4b485ee4-38fb-4149-a42f-74f5d908c88f	2014-12-27	2014-12-29	4	2	2	2	US	NULL	NULL		
2014-10-06	4b602ed8-e3e6-4e22-9312-87b8148c6486	NULL	NULL	2	NULL	1	1	IE	NULL	NULL		
2014-10-06	4b602ed8-e3e6-4e22-9312-87b8148c6486	2014-11-01	2014-12-01	2	30	1	1	IE	NULL	NULL		
2014-10-06	4b922898-df25-48c2-af51-9d7cdb2c4ef8	NULL	NULL	5	NULL	1	1	ES	0	60		
2014-10-06	4be276f5-ce97-4c84-a761-d6d95073400f	2014-11-15	2014-11-16	11	1	2	2	FR	0	60		
2014-10-06	4bf0f094-ecdc-4c05-bdb0-6f5c9f3af5af	NULL	NULL	7	NULL	1	1	IE	NULL	NULL		
2014-10-06	4bff79be-7735-498c-9238-1b1c2a66e9de	2014-10-31	2014-11-03	9	3	1	1	US	0	515		
2014-10-06	4c0a4125-2ca7-4f5a-9630-c9a67c77b8b9	NULL	NULL	4	NULL	1	1	IE	NULL	NULL		
2014-10-06	4c129c08-4886-43e7-95b3-08d3063efaf5	2014-11-13	2014-11-16	36	3	3	3	US	0	165	Entire home/apt	
2014-10-06	4c13da6c-bc64-4914-bb8c-4685c4bac9f0	NULL	NULL	5	NULL	1	1	IE	NULL	NULL	,Entire home/apt	
2014-10-06	4c207394-b2b1-4ca5-9565-7920895f054f	2014-10-08	2014-10-15	6	7	1	2	ES	0	91		
2014-10-06	4c261fdb-8ae7-4689-857b-a21d606553c4	NULL	NULL	35	NULL	1	1	IE	NULL	NULL		
2014-10-06	4c69aeed-cb70-4925-80ef-56a046473e8f	2014-10-06	2014-10-08	3	2	1	3	IE	NULL	NULL	,Entire home/apt	
2014-10-06	4c7e83f5-6d77-4c8f-849f-57b3246dd582	2014-10-27	2014-10-31	10	4	1	1	IE	NULL	NULL	Private room	
2014-10-06	4ccc82d8-7277-4ad2-a1c7-54b0bc243ed4	2014-11-08	2014-11-11	1	3	2	2	BE	NULL	NULL		
2014-10-06	4ce29134-e8ba-4925-ab97-8218c2a1218d	2014-11-26	2014-11-28	26	2	2	2	IE	NULL	NULL	,Entire home/apt	
2014-10-06	4ce9c6a4-bc84-47aa-8d47-2df173c52509	NULL	NULL	2	NULL	1	1	FR	NULL	NULL		
2014-10-06	4cebc3cb-97c4-491f-9131-9e7588b4597f	2014-11-03	2014-11-07	3	4	3	3	AT	NULL	NULL		
2014-10-06	4d37d622-cd15-4878-b93c-bbf5c8ecf2a4	2015-01-03	2015-01-04	7	1	5	5	AU	NULL	NULL		
2014-10-06	4d37d622-cd15-4878-b93c-bbf5c8ecf2a4	2015-01-03	2015-01-11	9	8	5	5	AU	NULL	NULL	,Entire home/apt	
2014-10-06	4d41b58c-5da3-454a-91fb-7d38dc97ba14	2014-10-10	2014-10-16	24	6	1	1	IT	48	1073741823		
2014-10-06	4d48c80e-3005-4e98-82b0-59d23a5854ac	2015-02-06	2015-02-09	15	3	2	2	DE	NULL	NULL	,Entire home/apt,Entire home/apt,Private room	
2014-10-06	4d4dd3cc-4b8a-4b10-b86a-35fabca45ffa	2014-11-07	2014-11-09	6	2	1	1	RO	NULL	NULL		
2014-10-06	4d59a883-500f-48a4-9c41-f6e9116e50ec	NULL	NULL	2	NULL	1	1	FR	0	135		
2014-10-06	4d59a883-500f-48a4-9c41-f6e9116e50ec	2014-10-28	2014-10-31	16	3	1	4	FR	0	135	,Entire home/apt,Shared room	
2014-10-06	4d59a883-500f-48a4-9c41-f6e9116e50ec	2014-10-28	2014-11-01	8	4	4	4	FR	0	129	Entire home/apt,Shared room	
2014-10-06	4d94c2b8-8d37-4f20-8401-88b353ca05fd	2015-05-16	2015-05-19	5	3	4	4	TR	NULL	NULL		
2014-10-06	4da3dbf3-2f40-43fe-bf4b-30c64e23c405	2014-12-21	2014-12-26	3	5	7	7	IE	NULL	NULL		
2014-10-06	4daa3dd1-b6c5-4ab0-a376-df5e48263f2a	2015-04-10	2015-04-13	3	3	2	2	DE	NULL	NULL	Entire home/apt	
2014-10-06	4dbd4c7b-a655-499d-aeee-210f5cabaa00	NULL	NULL	2	NULL	1	2	US	0	82	,Entire home/apt	
2014-10-06	4dfe6bd3-ad5c-46d5-83d3-337cab611465	2015-01-01	2015-01-05	10	4	2	2	BR	0	98	Entire home/apt	
2014-10-06	4e1a1630-7446-498e-9a33-bd113ab391d6	2014-11-04	2014-11-07	11	3	1	1	NL	NULL	NULL	Entire home/apt,Entire home/apt,Private room	
2014-10-06	4e1c9efa-d2c7-4bd9-9132-d7abfe5a74ac	2014-12-12	2014-12-22	1	10	1	1	NO	0	41	Entire home/apt	
2014-10-06	4e31b7dc-f76d-4abb-899f-f619226daf90	NULL	NULL	5	NULL	1	2	US	0	55	,Entire home/apt,Private room,Private room	
2014-10-06	4e3fe091-2df0-4d6b-8b61-5b5b887be73e	2014-10-20	2014-10-23	16	3	4	4	US	0	148		
2014-10-06	4e7317b4-d57e-4a7d-9dbe-28ecb5936d37	NULL	NULL	3	NULL	1	1	CN	NULL	NULL		
2014-10-06	4e7317b4-d57e-4a7d-9dbe-28ecb5936d37	2014-10-09	2015-01-09	1	92	1	1	CN	NULL	NULL		
2014-10-06	4e7317b4-d57e-4a7d-9dbe-28ecb5936d37	2014-10-09	2015-01-31	1	114	1	1	CN	NULL	NULL		
2014-10-06	4e7317b4-d57e-4a7d-9dbe-28ecb5936d37	2014-10-09	2015-02-09	4	123	1	1	CN	NULL	NULL		
2014-10-06	4e8af130-ab61-465a-b522-1c3a6ed651a7	2014-10-10	2014-10-12	16	2	2	4	US	NULL	NULL		
2014-10-06	4e8af130-ab61-465a-b522-1c3a6ed651a7	2014-10-10	2014-10-13	6	3	2	4	US	NULL	NULL		
2014-10-06	4e93a8a1-e7c4-4083-8969-a0a075a813d9	NULL	NULL	148	NULL	1	5	SA	0	176	,Entire home/apt	
2014-10-06	4eb8d54d-6df3-407d-8bb0-db83f6f68e40	2014-10-23	2014-10-25	18	2	2	2	FR	0	79		
2014-10-06	4ecee32d-1794-49c3-ba40-3894694f7552	NULL	NULL	10	NULL	1	1	ES	0	60		
2014-10-06	4ef39fed-7407-4c9e-a66c-0d03f4c2fd9c	2014-10-09	2014-10-13	27	4	2	2	US	0	560	,Entire home/apt,Entire home/apt,Private room	
2014-10-06	4efbade7-fac4-433d-b111-fb99c97306c3	2014-10-12	2014-10-17	8	5	1	1	IE	0	66		
2014-10-06	4f069828-37fe-47b4-a4e6-ac237470ab6d	NULL	NULL	12	NULL	1	1	US	NULL	NULL	,Entire home/apt	
2014-10-06	4f0830e0-f262-4b39-b8a3-788cc3704536	2014-10-24	2014-10-26	8	2	1	1	FR	0	185	Entire home/apt	
2014-10-06	4f3064a3-d53b-45b9-85ac-f43de81e7155	2014-11-01	2014-11-06	10	5	2	2	ES	NULL	NULL	,Entire home/apt	
2014-10-06	4f8b00c0-b2f1-4097-a09d-c141f4ac788a	2014-12-30	2015-01-01	3	2	4	4	GB	NULL	NULL		
2014-10-06	4fad20e6-bdf3-4906-b253-5e282adf2c52	NULL	NULL	9	NULL	1	2	GB	NULL	NULL		
2014-10-06	500313b4-b8a3-41db-8146-48fa79074b5a	NULL	NULL	9	NULL	1	2	ES	NULL	NULL	,Entire home/apt,Private room	
2014-10-06	50217853-59cc-48ab-bd4e-2fdd618e3f2a	2014-12-31	2015-01-02	3	2	2	2	GB	0	190	Entire home/apt	
2014-10-06	5032abb9-330e-48ee-8b07-279bce813676	NULL	NULL	3	NULL	1	1	BR	0	300	,Private room	
2014-10-06	5045206f-66b6-4a14-b3cf-fbf4e28c1557	2014-12-31	2015-01-01	5	1	1	1	IE	NULL	NULL	,Entire home/apt	
2014-10-06	50761d55-7a26-4b7e-96d5-f2fa9e971f51	NULL	NULL	6	NULL	1	1	BR	NULL	NULL		
2014-10-06	50bbe279-e47d-4097-a4d6-79756b3bcafc	NULL	NULL	3	NULL	1	1	US	NULL	NULL	,Entire home/apt	
2014-10-06	50bbe279-e47d-4097-a4d6-79756b3bcafc	2014-11-22	2014-11-29	13	7	1	7	US	NULL	NULL	Entire home/apt	
2014-10-06	50daf1f4-a4df-4765-b4f1-898928b5e062	NULL	NULL	3	NULL	1	1	US	0	38	,Shared room	
2014-10-06	50fa04d8-b510-4c02-afc0-4daf71789f4e	NULL	NULL	4	NULL	1	1	IT	NULL	NULL		
2014-10-06	512cd011-f443-440b-a56b-6a5daffe1bd5	2014-10-13	2014-10-14	3	1	1	1	US	NULL	NULL	,Entire home/apt	
2014-10-06	512cd011-f443-440b-a56b-6a5daffe1bd5	2014-10-13	2014-10-20	10	7	1	1	US	NULL	NULL	,Entire home/apt	
2014-10-06	51444f15-0baa-4b7d-b39a-00bf275aff46	2014-10-08	2014-10-10	1	2	1	1	IE	NULL	NULL		
2014-10-06	516a8afa-01a7-4876-8402-bdafd8735215	2014-11-26	2014-12-01	1	5	11	11	RO	NULL	NULL		
2014-10-06	51a43bb5-6cbb-4653-bdcd-148a28206dbb	2015-06-12	2015-06-13	63	1	2	2	ZA	0	161	,Entire home/apt,Entire home/apt,Private room	
2014-10-06	51aa6b9b-47f9-4877-8958-fc815e2049b4	2014-10-21	2014-10-24	11	3	1	1	DE	NULL	NULL		
2014-10-06	51d1c191-aa2d-4482-a3b4-fbeced7db416	2014-10-14	2014-10-16	3	2	4	4	US	NULL	NULL	,Entire home/apt	
2014-10-06	51ef17c0-c385-4021-aeaf-a5fbec73c17e	NULL	NULL	7	NULL	1	1	GB	NULL	NULL		
2014-10-06	51ef17c0-c385-4021-aeaf-a5fbec73c17e	2014-11-22	2014-11-24	23	2	1	2	GB	NULL	NULL		
2014-10-06	51efe56e-08bc-46aa-9888-75e9affc7801	2014-10-11	2014-10-13	5	2	1	1	IE	154	1073741823	,Entire home/apt	
2014-10-06	51efe56e-08bc-46aa-9888-75e9affc7801	2014-10-18	2014-10-22	7	4	1	1	IE	NULL	NULL		
2014-10-06	520698e7-2c1b-4bfb-92b6-588147ab2e89	2014-10-15	2014-10-17	1	2	2	2	IE	NULL	NULL		
2014-10-06	5221d507-2de8-40b2-a4c3-00c1f18e2573	NULL	NULL	2	NULL	1	1	NL	NULL	NULL		
2014-10-06	5221d507-2de8-40b2-a4c3-00c1f18e2573	2014-10-10	2014-10-11	4	1	9	9	NL	NULL	NULL	Entire home/apt	
2014-10-06	5243c017-ded0-4cdd-ac5a-cf6e544837b2	2014-11-03	2014-11-05	47	2	1	1	IE	0	948		
2014-10-06	5307a8c3-935d-4d72-af34-b997d086a408	2014-10-26	2014-10-28	3	2	1	1	GB	0	300		
2014-10-06	531b40dd-8ebb-477e-b803-b2f93d38c7bd	2014-11-21	2014-11-24	3	3	3	3	US	NULL	NULL	,Entire home/apt	,City Centre
2014-10-06	531f6768-9025-46f9-a9e0-236f176ca6c5	NULL	NULL	16	NULL	1	2	CZ	NULL	NULL		
2014-10-06	531f6768-9025-46f9-a9e0-236f176ca6c5	2014-10-24	2014-10-29	45	5	1	2	CZ	0	154	,Entire home/apt,Private room,Private room	
2014-10-06	53482aea-0d86-45ac-bae7-f9dd834bc4cf	2014-12-26	2015-01-01	4	6	9	9	ES	0	561	,Entire home/apt	
2014-10-06	534c6d3f-999c-4dd7-9f00-b2afa11cef39	2014-12-28	2015-01-01	11	4	6	6	DK	0	290	,Entire home/apt	
2014-10-06	5370d575-02b0-49b3-a47a-50558e9ff432	2015-09-24	2015-09-27	1	3	2	2	US	NULL	NULL		
2014-10-06	538e2a47-4990-4a09-b14f-2a996f7e104d	NULL	NULL	1	NULL	1	1	US	NULL	NULL		
2014-10-06	538e2a47-4990-4a09-b14f-2a996f7e104d	2014-10-15	2014-10-16	1	1	1	1	US	NULL	NULL		
2014-10-06	538e2a47-4990-4a09-b14f-2a996f7e104d	2014-10-16	2014-10-17	2	1	1	2	US	0	82	,Private room,Entire home/apt	
2014-10-06	5390faf3-cf9b-433e-a459-c8c28160de8b	NULL	NULL	8	NULL	1	2	ES	NULL	NULL	,Entire home/apt	
2014-10-06	53cf3dd3-fc94-4c85-8873-efeb68a61327	NULL	NULL	1	NULL	1	1	DE	NULL	NULL		
2014-10-06	53f0824d-a0ec-42ad-a72d-bdf519de060b	NULL	NULL	1	NULL	1	1	CA	0	134		
2014-10-06	541ff547-8566-4758-bbf0-e8d84ee300ec	NULL	NULL	2	NULL	1	1	JP	NULL	NULL		
2014-10-06	541ff547-8566-4758-bbf0-e8d84ee300ec	2014-10-16	2014-10-17	5	1	1	1	JP	NULL	NULL		
2014-10-06	5422a882-056f-4e9c-8745-4103ca73edc9	2014-10-13	2014-10-19	1	6	1	1	IT	NULL	NULL	Entire home/apt	
2014-10-06	5422a882-056f-4e9c-8745-4103ca73edc9	2014-10-13	2014-10-26	34	13	1	1	IT	NULL	NULL	,Entire home/apt	
2014-10-06	5440333a-b738-4dec-879c-b38bd47fbd57	NULL	NULL	7	NULL	1	2	US	NULL	NULL		
2014-10-06	546e53ae-8c7d-4cf9-9d1c-240b02ee58c9	NULL	NULL	2	NULL	1	1	IE	NULL	NULL		
2014-10-06	5485e514-3929-49ba-b25c-db4480c9bed3	2014-11-07	2014-11-11	21	4	4	8	FR	0	185		
2014-10-06	5485e514-3929-49ba-b25c-db4480c9bed3	2014-11-08	2014-11-11	23	3	6	6	FR	0	254		
2014-10-06	54a1481c-5787-4878-8a75-1d76073cafa5	2014-10-22	2014-10-31	5	9	2	2	GB	NULL	NULL	,Entire home/apt	
2014-10-06	54bc4042-b59e-4bcf-8f89-3935bfb40b8e	2014-11-06	2014-11-12	3	6	2	2	US	NULL	NULL	,Private room	
2014-10-06	54dbf3bb-43b5-4c01-bb27-2d1ff6949df9	NULL	NULL	1	NULL	1	1	BR	NULL	NULL		
2014-10-06	54dbf3bb-43b5-4c01-bb27-2d1ff6949df9	2014-11-03	2014-11-07	2	4	1	3	BR	0	100	,Private room,Entire home/apt	
2014-10-06	54e3ba1d-d6df-4b41-8d57-f9a6951c3bed	2014-10-24	2014-10-26	6	2	2	2	US	0	105		
2014-10-06	54fdb6f6-bb0d-4b5b-8212-4d497427b213	NULL	NULL	3	NULL	1	1	IE	NULL	NULL		
2014-10-06	551483aa-01aa-40d9-99fa-ad23f4b38065	NULL	NULL	1	NULL	1	1	CH	NULL	NULL		
2014-10-06	551483aa-01aa-40d9-99fa-ad23f4b38065	2014-10-29	2014-11-02	6	4	1	1	CH	0	165		
2014-10-06	553aea0f-23d4-4b51-9944-848e8467e30a	2014-10-24	2014-10-27	6	3	2	2	FR	0	329	,Entire home/apt	
2014-10-06	55acf8f1-acef-4546-ae5b-dba9b79ccc52	NULL	NULL	6	NULL	1	1	LB	NULL	NULL		
2014-10-06	55b1976d-98c3-4b00-9249-1a9e17570911	NULL	NULL	1	NULL	1	1	US	NULL	NULL		
2014-10-06	55b1976d-98c3-4b00-9249-1a9e17570911	2014-10-16	2014-10-20	14	4	1	2	US	0	64		
2014-10-06	55b36d9c-7a87-4de1-af1c-479cee3e9db0	2014-10-16	2014-10-20	18	4	2	2	IE	0	360	,Entire home/apt,Entire home/apt,Private room	
2014-10-06	55fafeba-9326-4501-b3d0-5338fba34a3c	2014-11-05	2014-11-08	13	3	1	1	US	0	121	,Private room	,City Centre
2014-10-06	55fafeba-9326-4501-b3d0-5338fba34a3c	2014-11-06	2014-11-08	34	2	1	1	US	0	89	,Private room	,City Centre
2014-10-06	55fef68e-86ce-4b03-b9d4-de25fe73b3ea	2014-12-05	2014-12-08	3	3	3	3	FR	NULL	NULL	,Entire home/apt	,City Centre
2014-10-06	56047a11-d722-4a20-a646-9ff3c9661cfe	2014-10-21	2014-10-24	14	3	1	1	IE	NULL	NULL	,Private room	,City Centre,Ranelagh and Rathmines,Harold's Cross,Ranelagh and Rathmines,Rathgar,Terenure
2014-10-06	56047a11-d722-4a20-a646-9ff3c9661cfe	2015-02-05	2015-02-08	1	3	1	1	IE	NULL	NULL		
2014-10-06	56047a11-d722-4a20-a646-9ff3c9661cfe	2015-02-06	2015-05-09	2	92	1	1	IE	NULL	NULL		
2014-10-06	56047a11-d722-4a20-a646-9ff3c9661cfe	2015-04-05	2015-04-08	1	3	1	1	IE	NULL	NULL		
2014-10-06	56047a11-d722-4a20-a646-9ff3c9661cfe	2015-05-06	2015-05-09	1	3	1	1	IE	NULL	NULL		
2014-10-06	562b3f8f-2741-4f7e-881f-444df8b326cc	2014-10-21	2014-10-25	5	4	1	2	US	0	70	,Private room	
2014-10-06	562ffcbc-d0a0-4c26-bd31-4a8b16527cd5	NULL	NULL	2	NULL	1	1	AU	NULL	NULL		
2014-10-06	56403c8e-05d0-475b-b130-59a8881531ad	NULL	NULL	18	NULL	1	1	US	0	185	,Entire home/apt	
2014-10-06	564dcd21-8ef2-4169-b6fd-fe1c8071f158	2014-11-01	2014-11-08	1	7	4	4	US	NULL	NULL	Entire home/apt	
2014-10-06	5652a1df-e428-45cb-9d62-bad4239008ae	NULL	NULL	5	NULL	1	1	IE	454	1073741823		
2014-10-06	5670431e-9c37-4aba-8ff8-e3c6a57bf80f	2014-10-11	2014-10-14	10	3	2	2	HR	0	1236	Entire home/apt	
2014-10-06	5683a2d3-dfd6-4a8b-8ba8-96f232c5d7d1	NULL	NULL	6	NULL	1	1	BE	NULL	NULL		
2014-10-06	5683a2d3-dfd6-4a8b-8ba8-96f232c5d7d1	2014-12-05	2014-12-08	5	3	1	2	BE	NULL	NULL	,Entire home/apt	
2014-10-06	56879350-a9e9-43c6-910b-b0592c658403	2015-02-01	2015-02-04	4	3	2	2	US	0	255	,Entire home/apt	
2014-10-06	56bf3349-1d70-46e3-9bea-3969527de61b	NULL	NULL	1	NULL	1	1	GB	NULL	NULL		
2014-10-06	56bf3349-1d70-46e3-9bea-3969527de61b	2014-10-11	2014-10-12	1	1	2	2	GB	NULL	NULL	Entire home/apt	
2014-10-06	56ef2693-a7e6-4acf-976e-6871060423a1	2015-02-25	2015-02-28	11	3	4	4	IT	0	223	,Entire home/apt,Private room	
2014-10-06	570b56eb-f299-4769-8741-96a6786ef409	NULL	NULL	1	NULL	1	1	DE	NULL	NULL		
2014-10-06	571046b9-d37d-4a1b-aae7-bc9d36f3aa97	2014-11-10	2014-12-11	4	31	1	1	FR	NULL	NULL	Entire home/apt	,City Centre
2014-10-06	5710de29-faf3-4e33-9050-6183ebc4b6f7	2014-10-17	2014-10-21	12	4	1	1	US	NULL	NULL		
2014-10-06	5710de29-faf3-4e33-9050-6183ebc4b6f7	2014-10-20	2014-10-21	1	1	1	1	US	NULL	NULL		
2014-10-06	571f0088-3b83-4f63-a91f-8f8612979fcd	2014-10-17	2014-11-02	9	16	1	1	IE	0	60		
2014-10-06	5733ebd8-24ac-40c4-8f43-0885dbbd8062	2015-01-31	2015-02-03	7	3	4	4	DE	NULL	NULL		
2014-10-06	576c0d46-7650-4514-8080-b724f5a4056b	NULL	NULL	4	NULL	1	4	US	NULL	NULL	,Entire home/apt	
2014-10-06	5776d895-ead7-4be9-bb9e-903a9f9a63bb	2014-11-05	2014-11-07	4	2	1	1	BR	0	59	,Private room	
2014-10-06	57a0372f-28eb-4bb0-8ac3-c41f1757d43c	2014-12-30	2015-01-04	11	5	2	2	HU	0	98	Entire home/apt	
2014-10-06	57bc6638-4408-4e3e-ba36-95ff0291e669	2014-10-21	2014-10-23	4	2	2	2	US	0	95	Private room,Entire home/apt	
2014-10-06	57bc746d-b58c-40b3-b154-dae649e73762	2014-11-13	2014-11-17	1	4	2	2	US	NULL	NULL		
2014-10-06	57dab130-c6f5-4f82-922a-3beeec233c99	2014-11-03	2014-11-07	7	4	2	2	ZA	0	688	,Entire home/apt	,City Centre
2014-10-06	58b64a2c-3216-4462-922c-4a22ec0aa236	NULL	NULL	13	NULL	1	1	GB	NULL	NULL	,Entire home/apt	
2014-10-06	58b64a2c-3216-4462-922c-4a22ec0aa236	2014-11-02	2014-11-08	1	6	2	2	GB	NULL	NULL	Entire home/apt	
2014-10-06	58b64a2c-3216-4462-922c-4a22ec0aa236	2014-11-02	2014-11-09	9	7	1	2	GB	NULL	NULL	,Entire home/apt	
2014-10-06	58b64a2c-3216-4462-922c-4a22ec0aa236	2014-11-03	2014-11-07	5	4	2	2	GB	NULL	NULL	,Entire home/apt	
